# not necessarily q
??    1215.6701 0.416400  6.265E8  1.00 No ID NOTE:DON'T USE TABS AS SEPARATORS
H2J2   940.6263700 0.006027920 8.570E8  2.01588  0.05024936  ! L 15 R(2)   1a
H2J6   940.4915803 0.009934800 8.110E8  2.01588  0.03859103  ! L 17 R(6)   2 
H2J4   940.3875416 0.001993230 8.290E8  2.01588  0.04428935  ! L 16 P(4)   1b
H2J7   939.9791981 0.013319300 1.090E9  2.01588  0.01438179  ! W  5 Q(7)   2 
H2J1   939.7067162 0.002913820 8.570E8  2.01588  0.05146650  ! L 15 P(1)   1a
H2J1   939.1242124 0.006558200 8.570E8  2.01588  0.05188763  ! L 15 R(1)   1a
H2J6   939.1141847 0.002699820 1.105E9  2.01588  0.01730411  ! W  4 R(6)   2 
H2J5   938.9091177 0.019599500 1.105E9  2.01588  0.01840400  ! W  4 Q(5)   2 
H2J4   938.7292102 0.006378000 8.290E8  2.01588  0.04556605  ! L 16 R(4)   2 
H2J0   938.4677567 0.009510630 8.570E8  2.01588  0.05264552  ! L 15 R(0)   1a
H2J4   937.5517552 0.010326800 1.105E9  2.01588  0.02058324  ! W  4 P(4)   1b
H2J5   937.4427486 0.003082930 8.110E8  2.01588  0.04165374  ! L 17 P(5)   2 
H2J3   936.8570921 0.002049890 8.290E8  2.01588  0.04791941  ! L 16 P(3)   1b
H2J5   936.4662788 0.010982500 1.105E9  2.01588  0.02079095  ! W  4 R(5)   2 
H2J4   935.9593845 0.019542100 1.105E9  2.01588  0.02161881  ! W  4 Q(4)   2 
H2J6   935.6309835 0.001654640 7.880E8  2.01588  0.03786035  ! L 18 P(6)   2 
H2J3   935.5755036 0.006571530 8.290E8  2.01588  0.04883117  ! L 16 R(3)   2 
H2J5   935.3235809 0.000455546 8.110E8  2.01588  0.04318584  ! L 17 R(5)   2 
H2J3   934.7900641 0.009512560 1.105E9  2.01588  0.02349760  ! W  4 P(3)   1a
H2J2   934.1447948 0.002239430 8.290E8  2.01588  0.05084687  ! L 16 P(2)   1b
H2J4   933.7897934 0.009165900 1.105E9  2.01588  0.02375924  ! W  4 R(4)   2 
H2J3   933.5779370 0.019482000 1.105E9  2.01588  0.02424031  ! W  4 Q(3)   1a
H2J6   933.4446149 0.003759040 7.880E8  2.01588  0.03986101  ! L 18 R(6)   2 
H2J2   933.2400914 0.006886000 8.290E8  2.01588  0.05130933  ! L 16 R(2)   1a
H2J4   933.1705001 0.002711100 8.110E8  2.01588  0.04598242  ! L 17 P(4)   2 
H2J2   932.6046793 0.007609320 1.105E9  2.01588  0.02569217  ! W  4 P(2)   1a
H2J1   932.2662080 0.002398360 8.290E8  2.01588  0.05296626  ! L 16 P(1)   1a
H2J3   931.8116973 0.008745810 1.105E9  2.01588  0.02609047  ! W  4 R(3)   1a
H2J2   931.7808572 0.019446100 1.105E9  2.01588  0.02623615  ! W  4 Q(2)   1a
H2J1   931.7328821 0.007531270 8.290E8  2.01588  0.05300015  ! L 16 R(1)   1a
H2J4   931.5372042 0.002529760 8.110E8  2.01588  0.04716450  ! L 17 R(4)   2 
H2J0   931.0626416 0.010671100 8.290E8  2.01588  0.05392193  ! L 16 R(0)   1a
H2J5   930.6052244 0.001583860 7.880E8  2.01588  0.04281575  ! L 18 P(5)   2 
H2J1   930.5770794 0.019421900 1.105E9  2.01588  0.02758111  ! W  4 Q(1)   1a
H2J2   930.4471842 0.008983220 1.105E9  2.01588  0.02776182  ! W  4 R(2)   1a
H2J6   929.6973638 0.003019690 1.090E9  2.01588  0.02212683  ! W  5 P(6)   2 
H2J3   929.6895719 0.002508270 8.110E8  2.01588  0.04956415  ! L 17 P(3)   1b
H2J1   929.6883575 0.009841720 1.105E9  2.01588  0.02870046  ! W  4 R(1)   1a
H2J0   929.5327194 0.011940500 1.105E9  2.01588  0.02884502  ! W  4 R(0)   1a
H2J6   928.7779277 0.005625700 7.730E8  2.01588  0.03450348  ! L 19 P(6)   2 
H2J5   928.7600976 0.003915570 7.880E8  2.01588  0.04435672  ! L 18 R(5)   2 
H2J3   928.4374179 0.003303120 8.110E8  2.01588  0.05043924  ! L 17 R(3)   2 
H2J6   927.3626167 0.013241100 1.090E9  2.01588  0.01885435  ! W  5 Q(6)   2 
H2J6   927.0515725 0.004989230 7.730E8  2.01588  0.04030239  ! L 19 R(6)   2 
H2J2   927.0200190 0.002327540 8.110E8  2.01588  0.05233481  ! L 17 P(2)   1b
H2J4   926.3546703 0.001574970 7.880E8  2.01588  0.04712078  ! L 18 P(4)   1b
H2J2   926.1319303 0.003701300 8.110E8  2.01588  0.05293621  ! L 17 R(2)   2 
H2J5   925.6585906 0.005818840 1.090E9  2.01588  0.02227953  ! W  5 P(5)   2 
H2J1   925.1745300 0.001967200 8.110E8  2.01588  0.05424593  ! L 17 P(1)   1a
H2J4   924.8482807 0.004001300 7.880E8  2.01588  0.04827866  ! L 18 R(4)   2 
H2J1   924.6432574 0.004161440 8.110E8  2.01588  0.05459732  ! L 17 R(1)   1a
H2J6   924.4976285 0.003830950 1.090E9  2.01588  0.02270836  ! W  5 R(6)   2 
H2J0   923.9846257 0.006166710 8.110E8  2.01588  0.05538162  ! L 17 R(0)   1a
H2J5   923.9616459 0.002867140 7.730E8  2.01588  0.04325677  ! L 19 P(5)   1b
H2J5   923.8165363 0.013178500 1.090E9  2.01588  0.02278312  ! W  5 Q(5)   2 
H2J3   922.8949041 0.001618940 7.880E8  2.01588  0.05068943  ! L 18 P(3)   1b
H2J5   922.4750067 0.006667060 7.730E8  2.01588  0.04199436  ! L 19 R(5)   2 
H2J4   922.3060200 0.006191110 1.090E9  2.01588  0.02526343  ! W  5 P(4)   2 
H2J3   921.7301590 0.004069460 7.880E8  2.01588  0.05152632  ! L 18 R(3)   2 
H2J5   921.2194244 0.002169440 1.090E9  2.01588  0.02881256  ! W  5 R(5)   2 
H2J4   920.8340292 0.013118900 1.090E9  2.01588  0.02612717  ! W  5 Q(4)   2 
H2J2   920.2432314 0.001683470 7.880E8  2.01588  0.05345167  ! L 18 P(2)   1b
H2J4   919.7899865 0.002134750 7.730E8  2.01588  0.04802474  ! L 19 P(4)   1b
H2J3   919.5444408 0.005817840 1.090E9  2.01588  0.02806908  ! W  5 P(3)   2 
H2J2   919.4181565 0.004167680 7.880E8  2.01588  0.05401546  ! L 18 R(2)   1a
H2J4   919.0502134 0.007910870 1.090E9  2.01588  0.03266013  ! W  5 R(4)   2 
H2J3   918.4309174 0.013063200 1.090E9  2.01588  0.02884989  ! W  5 Q(3)   2 
H2J1   918.4133051 0.001609770 7.880E8  2.01588  0.05535517  ! L 18 P(1)   1a
H2J4   918.1517059 0.000045274 7.730E8  2.01588  0.04488527  ! L 19 R(4)   2 
H2J1   917.9218851 0.004429580 7.880E8  2.01588  0.05567990  ! L 18 R(1)   1a
H2J2   917.3697794 0.004700520 1.090E9  2.01588  0.03033591  ! W  5 P(2)   2 
H2J0   917.2519835 0.006175550 7.880E8  2.01588  0.05647264  ! L 18 R(0)   1a
H2J3   916.8771801 0.006934330 1.090E9  2.01588  0.03113926  ! W  5 R(3)   2 
H2J2   916.6169425 0.013036800 1.090E9  2.01588  0.03092034  ! W  5 Q(2)   2 
H2J3   916.3829263 0.001824590 7.730E8  2.01588  0.05167878  ! L 19 P(3)   1a
H2J2   915.4297860 0.006777630 1.090E9  2.01588  0.03229127  ! W  5 R(2)   2 
H2J1   915.4010682 0.013014800 1.090E9  2.01588  0.03231442  ! W  5 Q(1)   2 
H2J3   915.2122563 0.001348940 7.730E8  2.01588  0.05190177  ! L 19 R(3)   1a
H2J1   914.6073718 0.007225370 1.090E9  2.01588  0.03316301  ! W  5 R(1)   2 
H2J0   914.3971558 0.008464840 1.090E9  2.01588  0.03342239  ! W  5 R(0)   2 
H2J2   913.7701432 0.001614060 7.730E8  2.01588  0.05447034  ! L 19 P(2)   1a
H2J2   912.9510737 0.002015270 7.730E8  2.01588  0.05486433  ! L 19 R(2)   1a
H2J1   911.9671956 0.001316270 7.730E8  2.01588  0.05638629  ! L 19 P(1)   1a
H2J1   911.4794991 0.002484820 7.730E8  2.01588  0.05662896  ! L 19 R(1)   1a
H2J0   910.8207315 0.003865490 7.730E8  2.01588  0.05746684  ! L 19 R(0)   1a
! - HD molecule
HDJ0  1105.86  0.000744 1.000E9  3.0 ! L0-0R(0) Lacour,A&A,430,967,4005
HDJ0  1066.271 0.01138  1.000E9  3.0 ! 3-0R(0) w:Dabrowski+,CanJPhys,54,525,1976     1066.335? 
HDJ0  1054.288 0.01608  1.000E9  3.0 ! 4-0R(0) need to multiply w by 1.000006022?    1054.351?
HDJ0  1042.847 0.02005  1.000E9  3.0 ! 5-0R(0) they are 1.805 km/s too low (0812)    1042.910?
HDJ0  1031.912 0.02283  1.000E9  3.0 ! 6-0R(0) f:Allison+,Atomic Data,1,289,1970     1031.974?
HDJ0  1021.456 0.02424  1.000E9  3.0 ! 7-0R(0)                                       1021.518?
HDJ0  1011.457 0.02439  1.000E9  3.0 ! 8-0R(0)
HDJ0  1001.892 0.02353  1.000E9  3.0 ! 9-0R(0)
HDJ0   992.732 0.02197  1.000E9  3.0 ! 10-0R(0)
HDJ0   984.013 0.01996  1.000E9  3.0 ! 11-0R(0)
HDJ0   975.57587 0.01775  1.000E9  3.0 ! 12-0R(0) w:Hinnen+,PhysRevA,52,4425,1995
HDJ0   967.52558 0.01552  1.000E9  3.0 ! 13-0R(0) w:Hinnen+
HDJ0   959.81919 0.01338  1.000E9  3.0 ! 14-0R(0) w:Hinnen+
HDJ0   952.445 0.01140  1.000E9  3.0 ! 15-0R(0)
HDJ0  1007.283 0.03458  1.000E9  3.0 ! W0-0R(0)
HDJ0   987.276 0.06138  1.000E9  3.0 ! W1-0R(0)
HDJ0   952.208 0.06626  1.000E9  3.0 ! W2-0R(0)
HDJ1  1066.709 0.00759  1.000E9  3.0 ! 3-0R(1) f:R(0)/1.5
HDJ1  1054.722 0.0107  1.000E9  3.0 ! 4-0R(1) Wright/Morton 1979 ApJ 227 483
HDJ1  1043.288 0.0134  1.000E9  3.0 ! 5-0R(1)
HDJ1  1032.36  0.0152  1.000E9 3.0  ! 6-0R(1) f:R(0)/1.5
HDJ1  1021.916 0.0162  1.000E9  3.0 ! 7-0R(1)
HDJ2  1045.759 0.0080  1.000E9  3.0 ! 7-0R(1)
HDJ2  1023.064 0.0145  1.000E9  3.0 ! 7-0R(1)
! - CO molecule
COJ0  1544.448 0.01579  1.000E9 28.0 ! 12C16O v'=0 R(0) Morton/Noreau 1994 ApJS95:301 Tab3A
COJ0  1509.748 0.0351 1.000E9 28.0 ! v'=1 R(0) f:Chan93 G:arbitrary
COJ0  1477.565 0.0402 1.000E9 28.0 ! v'=2 R(0)
COJ0  1447.352 0.0347 1.000E9 28.0 ! v'=3 R(0)
COJ0  1419.044 0.0242 1.000E9 28.0 ! v'=4 R(0)
COJ0  1392.525 0.0145 1.000E9 28.0 ! v'=5 R(0)
COJ0  1367.623 0.00805 1.000E9 28.0 ! v'=6 R(0)
COJ0  1344.186 0.00414 1.000E9 28.0 ! v'=7 R(0)
COJ0  1322.150 0.00202 1.000E9 28.0 ! v'=8 R(0)
COJ1  1544.540 0.007896  1.000E9 28.0 ! v'=0 Q(1)
COJ1  1544.388 0.007880  1.000E9 28.0 ! v'=0 R(1) 
COJ1  1509.835 0.01457  1.000E9 28.0 ! v'=1 Q(1)
COJ1  1509.695 0.01479  1.000E9 28.0 ! v'=1 R(1) 
COJ1  1477.648 0.02007  1.000E9 28.0 ! v'=2 Q(1)
COJ1  1477.513 0.02007  1.000E9 28.0 ! v'=2 R(1)
COJ1  1447.433 0.01730  1.000E9 28.0 ! v'=3 Q(1)
COJ1  1447.304 0.01730  1.000E9 28.0 ! v'=3 R(1)
COJ1  1419.121 0.01162  1.000E9 28.0 ! v'=4 Q(1)
COJ1  1419.001 0.01171  1.000E9 28.0 ! v'=4 R(1)
COJ1  1392.600 0.007248 1.000E9 28.0 ! v'=5 Q(1)
COJ1  1392.484 0.007249 1.000E9 28.0 ! v'=5 R(1)
COJ2  1544.724 0.001578  1.000E9 28.0 ! v'=0 P(2)
COJ2  1544.571 0.007886  1.000E9 28.0 ! v'=0 Q(2)
COJ2  1544.345 0.006284  1.000E9 28.0 ! v'=0 R(2) 
COJ2  1510.011 0.002913 1.000E9 28.0 ! v'=1 P(2)
COJ2  1509.871 0.01479  1.000E9 28.0 ! v'=1 Q(2)
COJ2  1509.661 0.01207  1.000E9 28.0 ! v'=1 R(2) 
COJ2  1477.817 0.004013 1.000E9 28.0 ! v'=2 P(2)
COJ2  1477.680 0.02006  1.000E9 28.0 ! v'=2 Q(2)
COJ2  1477.477 0.01606  1.000E9 28.0 ! v'=2 R(2)
COJ2  1447.594 0.003459  1.000E9 28.0 ! v'=3 P(2)
COJ2  1447.465 0.01730  1.000E9 28.0 ! v'=3 Q(2)
COJ2  1447.273 0.01384  1.000E9 28.0 ! v'=3 Q(2)
end   0000.000 0.000000  0.00000   0.000 Terminator
